GENE,gene_symbol,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
23013,SPEN,1,16139359,16276951,214,16,573797,2.3733,0.0088153
22977,AKR7A3,1,19599057,19650280,140,16,572080,2.3726,0.0088325
80000,GREB1L,18,18787203,19115384,195,9,573408,2.3724,0.0088357
10427,SEC24B,4,110319969,110471615,202,7,573697,2.372,0.0088471
83742,MARVELD1,10,99438465,99487909,56,6,571715,2.3719,0.0088481
10257,ABCC4,13,95662083,95988705,906,66,571410,2.3717,0.0088543
6883,TAF12,1,28919608,29010416,46,3,573356,2.3706,0.0088795
27019,DNAI1,9,34423750,34530987,146,14,573139,2.3706,0.00888
23092,ARHGAP26,5,142114881,142618572,842,61,572338,2.37,0.0088932
30968,STOML2,9,35089888,35138184,65,7,572663,2.3694,0.0089075
92822,ZNF276,16,89751393,89817333,151,12,572103,2.3685,0.0089301
161145,TMEM229B,14,67903801,68017445,198,25,573142,2.3681,0.0089396
5313,PKLR,1,155249084,155313531,37,2,573458,2.3679,0.0089453
5795,PTPRJ,11,47967101,48202394,315,17,574798,2.3678,0.0089468
29945,ANAPC4,4,25343848,25430120,192,13,573021,2.3653,0.0090073
84709,MGARP,4,140177317,140236492,97,6,571862,2.365,0.009015
84904,ARHGEF39,9,35648872,35710863,122,14,573046,2.3649,0.0090168
5554,PRH1,12,11023560,11071874,124,4,572783,2.3643,0.0090332
4160,MC4R,18,58028564,58075001,69,9,578472,2.3635,0.009052
11062,DUS4L,7,107169402,107228968,89,6,573784,2.3631,0.0090603
9529,BAG5,14,104012881,104064151,67,5,571101,2.3629,0.0090672
84265,POLR3GL,1,145446236,145511081,10,1,577013,2.3629,0.0090673
23314,SATB2,2,200124223,200370989,205,13,572711,2.3615,0.0091008
90313,TP53I13,17,27859198,27910175,34,6,576184,2.3615,0.0091013
8563,THOC5,22,29894156,29984749,165,9,573480,2.361,0.0091123
79038,ZFYVE21,14,104147081,104210005,77,9,571513,2.361,0.0091126
816,CAMK2B,7,44246749,44400230,39,7,574327,2.3608,0.0091171
29887,SNX10,7,26296515,26423949,225,22,571296,2.3605,0.0091252
51412,ACTL6B,7,100230720,100289084,51,5,571028,2.3596,0.0091467
54957,TXNL4B,16,72108756,72163215,130,11,576179,2.3593,0.0091549
27031,NPHP3,3,132389453,132476303,93,16,571114,2.3576,0.0091962
3444,IFNA7,9,21191468,21237204,183,8,573032,2.3573,0.0092045
9785,DHX38,16,72092615,72156811,145,13,574231,2.3562,0.0092315
10360,NPM3,10,103531082,103578170,36,6,572608,2.3557,0.0092446
776,CACNA1D,3,53494076,53857179,539,48,571158,2.3553,0.0092544
26275,HIBCH,2,191059355,191219771,341,8,572927,2.3552,0.0092571
339501,PRSS38,1,227968418,228044171,148,19,572336,2.3549,0.0092641
390321,OR6C1,12,55679384,55725322,79,7,572605,2.3543,0.0092793
23623,RUSC1,1,155255640,155310909,32,2,573423,2.3542,0.0092805
128077,LIX1L,1,145442059,145511670,13,1,576213,2.354,0.0092864
2253,FGF8,10,103519887,103575126,39,6,572676,2.3524,0.0093259
1444,CSHL1,17,61976965,62023688,36,3,571432,2.3518,0.009342
169841,ZNF169,9,96986578,97075291,208,22,573030,2.3512,0.0093565
84720,PIGO,9,35077028,35131598,70,10,573457,2.3509,0.0093643
343,AQP8,16,25193285,25250253,60,11,571109,2.3509,0.0093652
140688,NOL4L,20,31020862,31207875,188,13,570492,2.3508,0.0093658
55289,ACOXL,2,111455150,111885799,830,45,572098,2.3508,0.0093674
56204,FAM214A,15,52863518,53006569,183,14,573980,2.3505,0.0093734
440,ASNS,7,97471429,97536854,116,14,571055,2.3489,0.0094136
50514,DEC1,9,117869097,118174923,798,44,572007,2.3478,0.0094421
3211,HOXB1,17,46596807,46643272,64,6,572184,2.3472,0.0094574
159989,CCDC67,11,93028156,93181636,356,18,572666,2.347,0.0094618
79809,TTC21B,2,166719872,166845348,175,14,570403,2.3469,0.009464
5212,VIT,2,36888833,37051937,376,40,570936,2.3463,0.0094814
24148,PRPF6,20,62577417,62674453,20,2,574306,2.3457,0.009496
5169,ENPP3,6,131923375,132078550,200,20,573263,2.3446,0.0095238
55742,PARVA,11,12362988,12566903,337,41,571586,2.3431,0.0095613
1442,CSH1,17,61962268,62009027,32,3,571372,2.3429,0.009568
401720,FIGNL2,12,52201676,52277364,80,13,570349,2.3419,0.0095939
23746,AIPL1,17,6317057,6373576,62,10,570637,2.341,0.0096149
22879,MON1B,16,77189821,77243543,197,16,569451,2.3405,0.0096302
130535,KCTD18,2,201343677,201409817,113,17,570478,2.34,0.0096412
54838,WBP1L,10,104468727,104586022,222,19,577018,2.3398,0.0096464
23299,BICD2,9,95463645,95562083,164,9,573331,2.3393,0.009661
653643,GOLGA6D,15,75540182,75598148,1,1,570907,2.3382,0.009688
4065,LY75,2,160649866,160796267,366,23,572542,2.3378,0.0096994
89858,SIGLEC12,19,51984613,52040043,223,19,574057,2.3377,0.0097001
64764,CREB3L2,7,137549725,137721847,194,24,571606,2.3371,0.0097162
163589,TDRD5,1,179525748,179670407,345,16,572401,2.3352,0.0097659
79783,SUGCT,7,40139575,40910366,897,48,572243,2.3343,0.0097905
9088,PKMYT1,16,3008101,3065540,22,1,573491,2.3342,0.0097932
3449,IFNA16,9,21206372,21252310,162,7,573116,2.3329,0.009826
79803,HPS6,10,103790124,103837795,42,8,569884,2.3312,0.0098714
140894,CNBD2,20,34521529,34628622,117,7,573990,2.3285,0.0099434
27087,B3GAT1,11,134238398,134316880,70,4,571326,2.3284,0.0099458
83983,TSSK6,19,19615028,19661469,69,4,575229,2.3282,0.0099504
9568,GABBR2,9,101040364,101506479,1185,100,571482,2.3281,0.009953
3486,IGFBP3,7,45941844,45995871,79,10,571080,2.3281,0.0099533
219931,TPCN2,11,68781350,68868072,36,6,571009,2.3277,0.0099645
1838,DTNB,2,25590067,25931516,263,21,569674,2.3265,0.0099959
5130,PCYT1A,3,195951239,196049623,166,9,572447,2.3259,0.010012
54778,RNF111,15,59244865,59399618,266,15,571622,2.325,0.010035
54776,PPP1R12C,19,55592281,55663968,4,2,573751,2.3239,0.010064
1112,FOXN3,14,89612516,90120506,781,83,571635,2.3232,0.010085
114884,OSBPL10,3,31692317,32058342,688,60,569853,2.3226,0.010102
10724,MGEA5,10,103534200,103613930,78,10,572765,2.3215,0.010129
284615,ANKRD34A,1,145435508,145485647,11,1,576933,2.3203,0.010163
2060,EPS15,1,51809935,52020026,478,15,573188,2.3202,0.010166
441027,TMEM150C,4,83394329,83518595,183,25,569301,2.3193,0.01019
7704,ZBTB16,11,113895289,114136702,337,38,571643,2.3192,0.010193
27233,SULT1C4,2,108959413,109014296,60,5,574183,2.319,0.010198
4338,MOCS2,5,52381509,52440602,188,19,572345,2.3187,0.010207
84912,SLC35B4,7,133964089,134036827,208,7,572150,2.3182,0.010219
5782,PTPN12,7,77131773,77279388,288,13,573111,2.3173,0.010244
9899,SV2B,15,91607996,91854539,588,41,570635,2.3159,0.010281
100130519,TMEM221,19,17536318,17594376,20,2,573330,2.3153,0.010298
349565,NMNAT3,3,139269022,139431885,295,26,571713,2.3146,0.010317
26206,SPAG8,9,35797782,35847269,64,7,573450,2.3146,0.010318
55779,CFAP44,3,112995777,113195986,559,18,573524,2.3145,0.01032
4878,NPPA,1,11895766,11942840,153,19,575310,2.3143,0.010325
25796,PGLS,19,17587278,17642097,27,2,572298,2.3138,0.010339
56986,DTWD1,15,49878226,49947333,86,10,573019,2.3134,0.01035
925,CD8A,2,87001728,87070519,91,7,571291,2.3123,0.010381
487,ATP2A1,16,28854192,28925830,63,2,574238,2.3122,0.010383
10428,CFDP1,16,75317608,75502387,485,10,573031,2.3118,0.010394
164,AP1G1,16,71752903,71878006,194,14,573168,2.3116,0.0104
414899,BLID,11,121976062,122021923,78,8,571915,2.3102,0.01044
51125,GOLGA7,8,41313081,41378499,208,14,573270,2.3094,0.01046
338667,LOC338667,11,125782319,125836735,131,16,570586,2.3088,0.010477
1021,CDK6,7,92224235,92500941,219,22,573719,2.3085,0.010486
339230,CCDC137,17,79598761,79650937,169,11,573345,2.308,0.0105
84287,ZDHHC16,10,99170900,99227127,70,11,573433,2.3075,0.010513
134637,ADAT2,6,143733969,143806841,131,7,573204,2.3075,0.010513
5610,EIF2AK2,2,37322281,37419190,372,12,572103,2.3075,0.010513
283987,HID1,17,72936837,73003900,17,5,573342,2.3074,0.010517
6844,VAMP2,17,8052465,8101293,78,9,572935,2.307,0.010528
28992,MACROD1,11,63756006,63968602,105,13,572613,2.3053,0.010574
124491,TMEM170A,16,75467136,75533584,107,6,571348,2.3046,0.010595
56667,MUC13,3,124614289,124688595,98,13,572125,2.3043,0.010603
646625,URAD,13,28542243,28597774,64,9,569717,2.3032,0.010634
4641,MYO1C,17,1357480,1431001,22,5,572072,2.3031,0.010636
60598,KCNK15,20,43339488,43390954,41,3,572030,2.3029,0.010642
54832,VPS13C,15,62134588,62387664,521,14,572690,2.3028,0.010645
26984,SEC22A,3,122885774,123002983,300,7,572775,2.3021,0.010664
6344,SCTR,2,120187419,120317028,239,21,571395,2.3011,0.010693
6622,SNCA,4,90635250,90794447,304,16,572979,2.3005,0.010709
149428,BNIPL,1,150974029,151030076,74,14,571856,2.3,0.010725
114990,VASN,16,4386849,4443529,35,4,572108,2.2995,0.010738
163087,ZNF383,19,37673828,37744828,60,6,573108,2.2993,0.010744
64900,LPIN3,20,39934495,39999222,111,14,573397,2.299,0.010754
9212,AURKB,17,8098049,8148944,91,11,573057,2.2988,0.010759
9066,SYT7,11,61271188,61383523,34,6,573795,2.2985,0.010767
5691,PSMB3,17,36873978,36930484,72,15,571285,2.298,0.010782
25970,SH2B1,16,28837939,28895534,73,2,573781,2.2978,0.010787
7414,VCL,10,75722836,75889918,172,15,572971,2.2975,0.010795
51203,NUSAP1,15,41589892,41683248,104,5,573068,2.2974,0.010799
83452,RAB33B,4,140339961,140407070,109,6,572816,2.2967,0.010818
120526,DNAJC24,11,31356377,31464382,104,7,572726,2.2964,0.010827
3446,IFNA10,9,21196180,21242142,170,8,573200,2.2957,0.010846
497189,TIFAB,5,134774558,134823089,130,15,573190,2.295,0.010867
140947,DCANP1,5,134769904,134818038,127,15,573354,2.2949,0.010871
144100,PLEKHA7,11,16799207,17070963,590,33,575447,2.2943,0.010886
10456,HAX1,1,154210039,154258351,45,6,574029,2.2943,0.010886
1361,CPB2,13,46617201,46730318,277,18,570785,2.2943,0.010887
1955,MEGF9,9,123353196,123511765,136,4,573246,2.2942,0.010889
64946,CENPH,5,68450375,68516184,130,7,573316,2.2932,0.01092
4688,NCF2,1,183514697,183595056,166,16,573292,2.293,0.010925
6783,SULT1E1,4,70696930,70760870,112,18,572191,2.2927,0.010933
59339,PLEKHA2,8,38723753,38841431,117,21,570808,2.2926,0.010936
79929,MAP6D1,3,183523664,183578393,128,12,571871,2.2926,0.010936
339559,ZFP69,1,40908043,40972015,109,16,573071,2.2917,0.01096
54606,DDX56,7,44595016,44649542,99,8,574612,2.2916,0.010965
2131,EXT1,8,118801602,119159058,596,41,572174,2.2915,0.010967
55011,PIH1D1,19,49939550,49990266,19,1,570733,2.2914,0.010971
81846,SBF2,11,9790214,10350754,1416,29,573573,2.2913,0.010973
55177,RMDN3,15,41018085,41082458,59,5,572771,2.2909,0.010986
10871,CD300C,17,72527204,72577310,160,15,570960,2.2898,0.011016
54576,UGT1A8,2,234491291,234691946,464,26,573547,2.2894,0.011027
1406,CRX,19,48288807,48356587,161,12,567202,2.2886,0.011052
401551,WDR38,9,127580627,127630170,43,4,571401,2.2885,0.011054
3833,KIFC1,6,33324301,33387701,3,1,573678,2.2883,0.011061
390205,LRRC10B,11,61241272,61288490,90,9,573815,2.2882,0.011062
40,ASIC2,17,31330105,32518825,2779,209,571968,2.2882,0.011063
29957,SLC25A24,1,108667344,108777980,192,17,573115,2.2878,0.011074
11170,FAM107A,3,58539841,58648337,290,28,569796,2.2877,0.011079
6632,SNRPD1,18,19157260,19220208,57,4,573469,2.2876,0.01108
100129583,FAM47E,4,77100193,77214936,242,21,572394,2.2874,0.011088
196074,METTL15,11,28094798,28365054,235,11,573335,2.2868,0.011103
26100,WIPI2,7,5194835,5283486,135,14,570598,2.2851,0.011154
57708,MIER1,1,67355578,67464302,184,12,573134,2.285,0.011157
23331,TTC28,22,28364002,29110853,975,28,573455,2.2846,0.011168
84668,FAM126A,7,22970878,23088814,235,15,573127,2.2843,0.011176
1196,CLK2,1,155222659,155278305,45,1,573615,2.2839,0.01119
2128,EVX1,7,27247164,27297438,40,5,574541,2.2834,0.011204
219959,OR1S1,11,57947217,57993194,124,9,572365,2.2826,0.011226
51023,MRPS18C,4,84342085,84392929,63,4,571681,2.2824,0.011232
51317,PHF21A,11,45940870,46177985,284,15,577418,2.2818,0.01125
50674,NEUROG3,10,71321791,71368210,54,9,572820,2.2813,0.011264
2217,FCGRT,19,49980536,50039685,44,1,571841,2.2812,0.011269
392138,OR2A25,7,143736313,143782245,139,8,573627,2.281,0.011273
3628,INPP1,2,191173196,191246391,152,11,572513,2.281,0.011275
440603,BCL2L15,1,114409436,114465230,64,9,570961,2.28,0.011304
10285,SMNDC1,10,112042798,112099707,104,12,573164,2.2797,0.011312
54861,SNRK,3,43293004,43402635,84,8,572046,2.2796,0.011315
2894,GRID1,10,87349312,88161250,1714,98,572314,2.2789,0.011336
50833,TAS2R16,7,122624759,122670754,94,10,572763,2.2787,0.011342
143425,SYT9,11,7238181,7500276,721,64,571797,2.2787,0.011343
56479,KCNQ5,6,73296571,73918574,973,74,572125,2.2785,0.011347
79912,PYROXD1,12,21555538,21634184,279,12,572800,2.2778,0.011368
7043,TGFB3,14,76414440,76484334,71,10,576049,2.2771,0.011389
140730,RIMS4,20,43370445,43473979,98,11,572229,2.2771,0.011391
5425,POLD2,7,44144279,44198267,38,6,571988,2.2769,0.011395
23521,RPL13A,19,49955811,50005565,41,1,571473,2.2769,0.011396
6383,SDC2,8,97470579,97634037,310,37,571224,2.2769,0.011397
891,CCNB1,5,68427837,68484072,86,7,573279,2.2762,0.011416
55930,MYO5C,15,52474515,52622995,221,29,572018,2.276,0.011423
255758,TCTEX1D2,3,196008090,196080165,108,8,571881,2.2757,0.011433
222553,SLC35F1,6,118193689,118648839,736,45,573511,2.2747,0.011463
6205,RPS11,19,49964622,50012969,47,1,571672,2.2745,0.011469
2251,FGF6,12,4533308,4589780,112,14,571152,2.2744,0.011472
9256,BZRAP1,17,56368588,56441152,123,16,572413,2.274,0.011482
3953,LEPR,1,65851335,66113176,505,20,572386,2.274,0.011482
93664,CADPS2,7,121948478,122561813,1000,46,571368,2.274,0.011482
138009,DCAF4L2,8,88872971,88921296,37,8,571928,2.2736,0.011494
7252,TSHB,1,115537445,115586930,116,8,573857,2.2726,0.011526
64858,DCLRE1B,1,114412915,114466708,64,9,571017,2.2725,0.011529
166968,MIER3,5,56205429,56282957,204,16,573621,2.2723,0.011533
25843,MOB4,2,198345295,198428423,54,4,572398,2.2712,0.011566
28987,NOB1,16,69765757,69823871,54,6,573230,2.2703,0.011593
9946,CRYZL1,21,34951647,35049160,65,9,571991,2.2703,0.011594
283985,FADS6,17,72863451,72924737,1,1,586858,2.2701,0.0116
6101,RP1,8,55493627,55692524,184,12,572206,2.2685,0.011649
5253,PHF2,9,96303909,96451869,431,21,570880,2.2681,0.011662
123722,FSD2,15,83416827,83509850,163,18,572301,2.268,0.011665
64062,RBM26,13,79875962,80015393,283,6,572752,2.265,0.011757
284355,TPRX1,19,48294500,48357308,163,12,567016,2.2649,0.011759
57453,DSCAML1,11,117288489,117702976,1037,85,571495,2.264,0.011788
2845,GPR22,7,107075502,107126125,73,6,573695,2.2639,0.011789
30819,KCNIP2,10,103575731,103638769,59,9,573012,2.2639,0.011789
128371,OR6K6,1,158689606,158735637,159,11,573288,2.2629,0.011822
54741,LEPROT,1,65851131,66117242,512,21,572386,2.2626,0.01183
11272,PRR4,12,10988448,11037075,96,7,572755,2.2622,0.011843
126133,ALDH16A1,19,49921473,49984305,13,2,570694,2.2622,0.011844
5798,PTPRN,2,220144345,220209295,117,7,572558,2.262,0.011849
9975,NR1D2,3,23951751,24032109,162,9,571167,2.2618,0.011854
49855,SCAPER,15,76630526,77232796,784,14,573774,2.2613,0.01187
56704,JPH1,8,75136935,75268721,212,22,571149,2.261,0.01188
222068,TMED4,7,44607493,44656881,86,7,572021,2.2608,0.011885
388125,C2CD4B,15,62445734,62493359,77,9,572820,2.2607,0.011888
93624,TADA2B,4,7010156,7069679,151,17,571899,2.2607,0.01189
56924,PAK6,15,40474629,40579688,47,4,572637,2.2603,0.011902
22980,TCF25,16,89904994,89987795,137,6,572796,2.2589,0.011946
57333,RCN3,19,49995875,50056891,22,1,572564,2.2583,0.011962
54664,TMEM106B,7,12215848,12286890,332,18,571942,2.258,0.011971
153443,SRFBP1,5,121262656,121374295,160,6,573219,2.2578,0.01198
26122,EPC2,2,149367560,149555136,315,10,573645,2.2577,0.011981
10717,AP4B1,1,114427370,114482741,60,9,572925,2.2575,0.01199
27291,R3HCC1L,10,99859381,100014654,191,10,573569,2.2572,0.011999
7284,TUFM,16,28843732,28892729,60,2,573538,2.257,0.012005
4088,SMAD3,15,67323036,67497533,337,40,576020,2.2569,0.012007
79632,FAM184A,6,119270992,119505552,344,31,568950,2.2562,0.012028
54575,UGT1A10,2,234510123,234691951,433,22,573619,2.2552,0.01206
4798,NFRKB,11,129723670,129800490,77,8,571968,2.2542,0.012091
10589,DRAP1,11,65651728,65699048,36,4,569996,2.2537,0.012106
6714,SRC,20,35938088,36043835,134,15,572479,2.2532,0.012125
79823,CAMKMT,2,44554043,45009731,809,21,571774,2.2527,0.012139
9508,ADAMTS3,4,73136686,73469516,381,17,571678,2.2522,0.012154
2323,FLT3LG,19,49942455,49999491,31,1,571197,2.2522,0.012155
339965,CCDC158,4,77224192,77368285,135,10,574169,2.2517,0.01217
57158,JPH2,20,42730337,42851218,308,34,570444,2.2515,0.012176
2819,GPD1,12,50462602,50515103,49,4,573033,2.2494,0.012245
91544,UBXN11,1,26598773,26679756,206,16,573313,2.2492,0.01225
54964,C1orf56,1,150985259,151033896,67,12,572334,2.2487,0.012267
80256,FAM214B,9,35094118,35151338,98,8,572207,2.2486,0.012271
1967,EIF2B1,12,124095570,124153323,137,11,573113,2.2483,0.012278
7299,TYR,11,88876040,89038927,306,12,572255,2.2478,0.012294
85465,EPT1,2,26533954,26628759,154,12,571838,2.2473,0.01231
155061,ZNF746,7,149159884,149229928,74,8,572789,2.2467,0.01233
7047,TGM4,3,44881098,44966093,110,11,573649,2.2461,0.012347
80198,MUS81,11,65592872,65643914,53,5,573413,2.2458,0.012357
440567,UQCRHL,1,16123657,16169194,129,7,573972,2.2458,0.012359
8492,PRSS12,4,119191193,119309053,213,22,572396,2.2453,0.012374
84803,AGPAT9,4,84421886,84537028,272,9,572674,2.2446,0.012395
976,ADGRE5,19,14456403,14529537,5,1,572768,2.2446,0.012399
81575,APOLD1,12,12843851,12954400,109,17,572321,2.2438,0.012422
43,ACHE,7,100477615,100528754,92,7,572891,2.2435,0.012433
245937,DEFB124,20,30043309,30095816,50,6,570827,2.2427,0.012457
89797,NAV2,11,19337271,20153147,1540,140,571303,2.2423,0.012469
440279,UNC13C,15,54235557,54930806,2185,90,571074,2.2422,0.012473
57504,MTA3,2,42686709,43021080,610,18,571184,2.2422,0.012475
93323,HAUS8,19,17150571,17221428,169,13,572930,2.2421,0.012478
27020,NPTN,15,73842344,73960753,154,13,573483,2.242,0.012481
932,MS4A3,11,59789101,59848588,97,12,571899,2.2409,0.012517
387911,C1QTNF9B,13,24455238,24506145,155,17,571570,2.2403,0.012535
92285,ZNF585B,19,37662481,37736632,61,6,572687,2.2399,0.012548
23612,PHLDA3,1,201424607,201473299,66,9,569304,2.2398,0.012551
51222,ZNF219,14,21548205,21607863,38,7,572676,2.2395,0.012563
57678,GPAM,10,113897971,114010153,178,19,573074,2.2388,0.012584
54969,C4orf27,4,170640619,170714093,113,16,570973,2.2386,0.012591
2783,GNB2,7,100236363,100286792,44,5,570814,2.2383,0.0126
55002,TMCO3,13,114110308,114214544,372,10,573732,2.2383,0.0126
80122,MAP3K19,2,135712076,135817301,77,9,572242,2.2383,0.012602
9181,ARHGEF2,1,155906431,155988396,59,5,571504,2.2382,0.012603
89944,GLB1L2,11,134166768,134256222,53,10,570649,2.238,0.012611
26960,NBEA,13,35481424,36256874,1400,42,572921,2.2375,0.012625
89978,DPH6,15,35647670,35873597,371,15,572688,2.2374,0.012629
84667,HES7,17,8013908,8062410,81,13,570853,2.2372,0.012635
26151,NAT9,17,72756686,72807534,59,5,572754,2.237,0.012642
55208,DCUN1D2,13,114100134,114180024,284,10,573770,2.2369,0.012646
79682,CENPU,4,185605219,185690286,314,8,573192,2.2369,0.012647
50810,HDGFRP3,15,83796804,83911770,125,4,573419,2.2358,0.012682
10207,INADL,1,62173149,62639592,836,50,569878,2.2358,0.012683
79591,C10orf76,10,103595356,103850932,201,17,572292,2.2357,0.012687
8822,FGF17,8,21865264,21916320,23,6,565591,2.2355,0.012694
124790,HEXIM2,17,43202502,43257406,41,6,575666,2.2344,0.01273
165918,RNF168,3,196185654,196265639,145,10,571766,2.2343,0.012731
169834,ZNF883,9,115749400,115809472,106,12,570123,2.2343,0.012732
267020,ATP5L2,22,43025809,43071607,145,11,569429,2.234,0.012742
79846,CFAP69,7,89839488,89950377,229,17,573999,2.2339,0.012744
23483,TGDS,13,95216308,95283511,117,8,573566,2.2327,0.012785
114883,OSBPL9,1,52047546,52264891,82,4,572644,2.2318,0.012815
2206,MS4A2,11,59820734,59875940,116,10,571337,2.2309,0.012844
8690,JRKL,11,96088158,96136727,65,8,572169,2.2291,0.012903
54600,UGT1A9,2,234545544,234691951,353,19,573573,2.229,0.012906
123720,WHAMM,15,83441959,83513613,128,16,572434,2.2289,0.012911
57633,LRRN1,3,3806121,3899708,187,19,569446,2.2285,0.012924
3960,LGALS4,19,39282311,39338740,31,2,572970,2.2285,0.012924
84696,ABHD1,2,27311632,27363680,43,4,572445,2.2283,0.01293
7781,SLC30A3,2,27467440,27536093,58,4,576726,2.2283,0.012931
55810,FOXJ2,12,8150298,8218118,77,7,572642,2.2279,0.012943
254122,SNX32,11,65566305,65631578,101,9,572896,2.2278,0.012948
10955,SERINC3,20,43114864,43185726,79,6,573648,2.2271,0.012969
81544,GDPD5,11,75135683,75271991,263,20,571586,2.2263,0.012997
5287,PIK3C2B,1,204381756,204498943,175,13,572662,2.2256,0.01302
118427,OLFM3,1,102258126,102497790,524,37,572209,2.2243,0.013066
3171,FOXA3,19,46332518,46387055,115,8,574543,2.2239,0.013078
51754,TMEM8B,9,35794222,35864844,87,9,573621,2.2238,0.01308
26994,RNF11,1,51666945,51749119,59,5,573970,2.2233,0.013096
245928,DEFB114,6,49918005,49966818,93,9,571782,2.2231,0.013105
6646,SOAT1,1,179227849,179337815,362,19,572992,2.2224,0.013129
152877,FAM53A,4,1631608,1720988,30,3,573766,2.2218,0.013149
100996637,LOC100996637,2,460265,506631,69,10,567836,2.2206,0.01319
6568,SLC17A1,6,25773125,25867287,240,18,577609,2.2205,0.013193
3394,IRF8,16,85897774,85966212,163,19,568474,2.2202,0.013204
56521,DNAJC12,10,69546427,69632937,138,9,573208,2.2201,0.013205
9031,BAZ1B,7,72844728,72971628,115,5,572739,2.2199,0.013212
199786,FAM129C,19,17599110,17674648,24,2,572333,2.2196,0.013224
51282,SCAND1,20,34531539,34578281,67,5,573888,2.2186,0.013258
54577,UGT1A7,2,234555584,234691945,343,18,573561,2.2184,0.013264
5527,PPP2R5C,14,102191910,102404329,406,28,572679,2.2177,0.013287
2242,FES,15,91392665,91449006,14,2,575308,2.2169,0.013315
5923,RASGRF1,15,79242289,79418215,287,30,570733,2.2168,0.01332
57159,TRIM54,2,27470297,27540307,49,3,577933,2.2165,0.013328
8568,RRP1,21,45174418,45233983,63,4,573399,2.2156,0.013359
114799,ESCO1,18,19099242,19215697,90,5,573527,2.2129,0.013452
63915,BLOC1S5,6,8003800,8099647,332,21,572671,2.2113,0.013508
55336,FBXL8,16,67158891,67208077,14,2,576118,2.2103,0.013543
402682,UFSP1,7,100476344,100522339,85,6,573538,2.2099,0.013555
4595,MUTYH,1,45784914,45841142,41,4,573633,2.2096,0.013566
128367,OR10X1,1,158538709,158584689,109,10,572000,2.2094,0.013573
4082,MARCKS,6,114143527,114194652,73,11,571160,2.2094,0.013574
339761,CYP27C1,2,127931412,128012654,170,15,571714,2.209,0.013586
116211,TM4SF19,3,196040417,196100291,64,7,571088,2.2088,0.013595
112752,IFT43,14,76417096,76560416,210,17,573624,2.2087,0.013598
121006,FAM186A,12,50711095,50825405,120,7,574854,2.2082,0.013616
344752,AADACL2,3,151416704,151485556,181,16,569684,2.2075,0.013638
646658,SYNDIG1L,14,74862596,74927805,95,8,570740,2.2057,0.013701
55800,SCN3B,11,123489895,123560315,217,20,571920,2.2057,0.013701
124359,CDYL2,16,80627675,80873175,652,43,571259,2.2055,0.01371
51421,AMOTL2,3,134064187,134129321,70,8,570184,2.2052,0.013718
6183,MRPS12,19,39386348,39433660,77,8,572504,2.2051,0.013723
54579,UGT1A5,2,234586638,234691945,280,14,573631,2.205,0.013727
9887,SMG7,1,183406506,183533328,93,9,573064,2.205,0.013728
6129,RPL7,8,74192874,74240869,91,9,572838,2.2048,0.013732
256472,TMEM151A,11,66024373,66074135,42,6,571192,2.2038,0.013769
118813,ZFYVE27,10,99461878,99530664,92,5,571218,2.2038,0.01377
421,ARVCF,22,19944126,20039325,116,15,573022,2.2033,0.013788
80333,KCNIP4,4,20720234,21985424,3260,143,572118,2.2027,0.013807
10277,UBE4B,1,10058041,10251297,236,12,573362,2.2023,0.013823
4661,MYT1,20,62760827,62883606,17,4,575316,2.2022,0.013826
833,CARS,11,3012152,3113681,147,11,573068,2.2022,0.013827
160897,GPR180,13,95219104,95296899,120,8,573347,2.2012,0.013862
254786,OR6C3,12,55690485,55736420,94,7,572826,2.2006,0.013881
4193,MDM2,12,69166952,69249324,100,10,571792,2.1992,0.013931
142686,ASB14,3,57292379,57361753,119,12,572535,2.1987,0.01395
11339,OIP5,15,41591466,41659819,83,5,573023,2.1973,0.014001
4329,ALDH6A1,14,74514365,74586196,191,11,574176,2.1972,0.014004
51172,NAGPA,16,5064845,5118942,83,11,567105,2.197,0.014009
57030,SLC17A7,19,49922655,49980617,6,1,570286,2.1969,0.014013
10165,SLC25A13,7,95739532,95986459,199,8,572357,2.1961,0.014043
2967,GTF2H3,12,124083286,124157151,189,14,573193,2.196,0.014047
221785,ZSCAN25,7,99179571,99285204,88,8,573465,2.1955,0.014063
80262,C16orf70,16,67108801,67192442,46,3,574578,2.1943,0.014107
113510,HELQ,4,84318496,84412162,119,7,572107,2.1941,0.014114
10656,KHDRBS3,8,136434702,136679068,420,19,572086,2.1941,0.014115
9080,CLDN9,16,3027457,3074506,14,1,573592,2.1929,0.014157
81533,ITFG1,16,47178302,47530018,148,4,574304,2.1925,0.01417
7421,VDR,12,48225320,48333814,168,17,569629,2.192,0.014189
26091,HERC4,10,69671656,69870103,193,11,573166,2.1902,0.014253
7813,EVI5,1,92964253,93292961,438,8,573406,2.1899,0.014266
54657,UGT1A4,2,234592438,234691945,256,13,573680,2.1896,0.014277
1842,ECM2,9,95245829,95333374,178,12,573478,2.1894,0.014282
283171,C11orf44,11,130507851,130597247,40,7,568112,2.1894,0.014284
3178,HNRNPA1,12,54639480,54690871,21,2,575645,2.1892,0.01429
147657,ZNF480,19,52765426,52839180,200,21,569788,2.1891,0.014295
84681,HINT2,9,35802957,35850481,55,7,573561,2.189,0.014297
10786,SLC17A3,6,25835328,25909471,172,17,579579,2.1885,0.014315
